age,gender,treatment,outcome
58,male,1,35.77088823489715
18,male,0,11.491965391627293
22,female,0,9.199763898990563
37,female,1,23.1473951372584
25,male,1,20.680716902402068
60,female,0,30.53881917217054
29,female,1,20.291640864714047
18,female,0,8.766458753791346
37,male,1,26.064345949640504
45,male,1,29.336910993579213
60,female,1,34.07515985434304
54,male,0,28.747844878842177
64,female,1,38.45404004490277
54,female,1,33.132321359780605
29,male,1,20.507798110481307
54,male,1,33.5826586294976
61,male,1,36.57576178243594
45,female,1,27.679523173867132
64,female,1,37.99727282311457
32,male,1,25.03179341729241
23,male,1,17.072547801154393
61,male,1,38.35834734534965
37,female,0,18.492314372421014
31,female,0,15.132863025968714
19,female,0,8.564708185080496
26,male,0,16.779860937099283
54,male,1,32.37113577184702
37,female,1,23.010244847051574
43,male,0,23.867296906615415
46,male,1,30.453288392273922
18,male,0,12.246797819036233
52,male,1,32.119319431300056
23,female,0,12.124386894198144
54,male,1,33.93706548093425
22,female,0,11.040217108675556
50,female,0,24.54042276816727
31,male,0,17.661866425322046
29,female,1,19.357613671650633
59,female,0,29.143745023793276
37,male,1,24.974797065339423
41,female,1,25.87249554883119
60,female,1,33.6691093014466
51,female,1,30.30765181353411
42,female,1,25.23228254663493
46,female,1,27.877090266481567
56,female,1,32.88979624958696
48,female,0,24.866852729131967
64,female,1,37.65901511939444
60,male,1,37.29179583529044
40,male,1,27.172731144418716
61,male,1,37.30913758108541
55,female,0,27.290653259356215
37,female,0,16.75213584778098
40,female,1,25.73374929917506
62,male,1,38.26652614001003
33,male,1,24.700374192269113
59,male,1,35.94543709018741
25,female,0,13.760369701008665
38,male,1,25.80817833909192
18,male,1,15.426839779970685
25,female,0,14.045444622358186
46,male,1,30.363892880413825
49,female,0,26.17100709236106
55,male,1,34.67048840256034
22,female,0,11.807422703820594
64,female,1,38.0287046557387
39,female,1,24.21862934890668
64,female,1,37.34606709712713
51,female,1,30.654217585889594
18,male,1,16.83232308155823
43,female,0,20.434644457544714
60,female,1,35.60113282678136
27,female,1,19.4204658773643
47,female,1,27.81712496068418
35,male,0,18.618553078219225
34,female,0,15.341725144356689
43,male,0,25.57846781068577
25,female,0,11.768319155051236
64,female,0,33.417952948709996
57,male,1,35.292017835033775
29,male,1,22.59820772641101
44,male,1,29.58094025407465
25,female,1,19.602148462445946
42,male,0,24.445818038877523
63,female,1,36.71310019004322
21,male,1,17.809834737670855
50,male,1,32.67911987931659
18,female,0,11.68130465032817
36,male,0,20.067734150038426
48,male,1,29.707320499290024
33,female,1,21.744712729584254
31,female,0,14.859334189775387
22,female,0,11.211277977537483
58,male,0,32.151152863267946
43,male,0,24.004080992924195
45,male,1,28.906796065066526
19,male,0,11.297105389988479
23,male,1,17.43376825979732
26,female,0,14.275633317255965
50,male,0,27.820613295978863
58,female,0,27.911657103610054
42,male,1,30.5210206979612
30,female,0,14.783040791465845
26,male,0,15.295528837041863
30,male,0,16.66247632864305
48,female,0,24.42009225068378
58,male,0,31.09405467296925
28,female,0,12.6023864381711
21,male,0,13.67350934207648
51,male,1,31.671861737674266
55,female,1,33.417110469640676
63,male,1,38.2681386371249
21,female,0,10.56332481813459
55,male,1,34.982112911711155
36,male,0,20.1372681337643
23,male,0,14.243822221722358
51,male,0,26.791800798330723
35,male,0,20.536884877284134
30,male,1,20.96946713476571
58,male,1,35.08716583690048
40,female,1,25.579015109120064
36,male,1,26.049546521688892
62,male,1,38.283822584490416
28,male,0,17.49219862666323
18,female,0,8.166413668563306
41,female,1,24.334697335106373
24,male,1,19.838249574844163
42,male,1,28.122301124434497
38,male,0,21.806154904400827
32,female,1,19.97197093385005
18,male,1,15.556779183152292
29,female,0,16.242786151379196
24,male,1,18.79898429114177
32,female,0,17.42650414234206
38,female,0,19.77679528183261
36,male,1,24.714536653108716
46,male,1,31.41175813514287
42,male,1,28.326354959814978
50,male,1,32.01353008841535
49,male,1,31.420135445252807
52,male,1,33.43882900430651
61,male,1,36.371690189004156
55,female,1,33.39901481983182
43,male,0,23.941413507657973
28,male,0,15.428825274711562
52,female,1,29.7315278505456
25,male,1,19.24932765391518
63,male,1,38.75016840363366
31,male,1,22.655973494454543
27,male,0,15.64981254086702
19,female,1,15.173801569874245
63,female,1,35.34931394594014
26,male,1,19.934586754377516
20,male,1,17.297840225628548
38,female,1,24.4607013503896
43,male,0,24.398835653383937
25,female,1,17.29650164716861
19,female,0,9.553304820021895
23,female,0,10.75845630045144
45,male,1,29.888244580440286
46,male,1,29.129549334471932
43,male,0,24.073723898173714
42,female,1,27.181141791444684
29,male,1,21.96828490915997
22,male,0,14.283297926657886
51,female,1,30.0465181551269
54,male,1,32.801290693277
32,male,0,17.838222005653893
61,male,1,36.885957876947764
53,female,1,31.00656693600952
32,male,1,20.77817929430016
60,female,1,35.17562395264908
40,female,1,25.0215073617851
23,female,0,12.343071954346954
63,male,1,39.053097588787054
61,male,1,37.324656725035695
60,male,1,37.91285211157736
62,female,1,36.88664335963293
38,female,0,18.51301037829238
40,male,1,27.196105735398657
60,female,0,31.510495930822557
33,male,1,23.826533201475325
64,male,1,38.17782777544044
32,male,1,21.87751898327567
42,male,1,26.528681487706486
53,male,1,31.452250006210207
28,male,1,20.515920091230747
32,male,0,17.82543669372488
21,female,0,9.523672752570617
38,male,0,20.31576569923746
30,female,0,14.045934747714869
39,female,1,22.92007689000511
36,male,0,19.830125784148766
51,female,0,26.168691061449216
31,female,0,14.990025795425208
21,female,0,11.636101363446395
63,male,1,38.653132751285554
44,male,1,29.89300948577832
46,male,1,30.03169536708243
64,male,1,39.67118231508381
45,male,1,28.08907399454477
52,female,0,26.842460054114284
25,female,0,12.506502745109364
33,male,0,19.597925715235263
59,female,1,34.247752646691644
53,female,0,28.24169665201889
47,female,1,29.033710058276785
35,female,0,16.594735460532156
19,male,1,17.62812513072923
30,male,0,15.94215073165294
21,male,0,11.386226946547524
43,female,1,27.78876686695801
42,female,1,26.33545225049861
47,male,1,30.572392063504637
28,male,0,15.496052638738645
24,female,1,17.831699786993873
48,male,1,30.7282540909357
61,male,1,37.701637294031634
27,female,1,17.372758001612183
56,female,1,32.942329292815444
30,male,0,17.1752523074149
48,female,1,29.534313623210735
24,male,1,19.337780905560066
59,female,1,34.166456139513215
59,female,1,34.78472363708625
53,male,1,34.4807123521209
37,female,1,22.015902590588883
21,male,1,17.33452404621756
24,female,0,12.208722307510461
18,male,1,15.077736765632684
61,female,1,36.429716857281406
62,female,1,36.59950078598315
59,male,1,37.498121340694475
64,female,1,39.15969418235465
30,male,1,22.33013839901902
39,female,1,24.216830292123795
38,female,0,19.93857536640921
39,male,1,25.91203670342917
45,female,1,27.964121213626033
26,female,0,14.036828257644125
43,male,0,24.332191311770533
26,female,1,19.4073452560484
32,male,1,22.726785144549655
27,male,0,16.209055788789424
41,male,1,27.59280735324227
59,female,0,29.753239564404428
25,female,0,12.75328850750811
41,male,1,28.038910446203428
33,female,1,21.466576411104167
43,male,1,27.079558839848175
44,female,1,27.154215183073017
54,male,1,34.36176097876295
21,male,0,12.458133303483663
41,female,1,25.935483619785284
36,male,1,24.876519536898645
53,male,1,33.22885743707833
56,female,1,34.391086907786814
27,male,1,22.757039875342436
42,male,1,28.879610949205134
35,female,1,21.925433171854745
36,male,1,25.225002403151592
53,male,1,33.65004960588209
27,male,0,16.170720709376898
50,male,1,32.18815699466992
22,male,0,13.615046866142798
64,male,1,40.78838658623791
52,male,1,31.15666159383548
61,male,1,36.99373021541307
51,female,0,26.459415380454843
50,male,1,31.955788486283776
38,male,1,26.592771547303045
34,female,0,16.81019894115548
39,male,1,28.06016859616559
54,male,1,35.161275157137865
32,male,1,23.298693641541345
52,male,1,34.67421497120847
45,male,1,29.80966461304639
24,male,1,19.066236282943624
49,female,1,30.970165251549883
28,female,0,12.600790427005524
27,female,0,13.667848120113087
26,female,0,13.353160020848373
31,female,0,15.277381318999748
30,male,1,21.25448464536158
42,male,0,22.92809765769799
19,male,0,9.989682999500243
52,male,1,34.553412774115145
24,male,0,15.603413915049371
38,female,0,19.07331068378816
35,female,1,22.189027613978375
20,male,0,10.522940537767049
59,male,0,30.846217901001264
56,male,1,36.48289548526749
58,female,0,29.008117599835533
28,female,0,13.486225364430995
56,male,1,35.046511844875525
41,female,1,24.96060839900222
63,male,1,36.92345857585386
36,female,0,17.69356085467886
21,female,1,14.454924720546144
43,male,0,23.928008443174424
55,female,1,33.4282739564631
59,female,1,33.78792388568401
49,male,1,31.694664155769765
56,female,1,32.98438956163507
62,male,1,37.263011215151565
63,female,1,34.2223846932894
53,male,0,27.47536659468649
57,male,1,34.72389985900594
54,female,0,27.14329830627949
50,female,1,30.243190242677493
53,male,1,34.74153854982182
20,female,0,8.966620089957111
26,female,0,12.180157581547189
25,female,1,16.85519222775619
50,male,0,26.809515368239133
23,male,1,18.71956323716708
58,male,0,31.43017273997864
56,female,1,31.11766942505071
21,female,0,11.694998289237507
30,male,1,22.469549552427797
19,male,1,17.38271306116084
22,female,0,8.611106927053692
61,female,0,31.331897748603446
44,female,0,21.0049351222262
49,female,0,24.04927627687372
38,male,1,27.434005829432312
25,female,0,13.157595253626823
55,female,0,26.823311688256155
25,male,1,20.29619106151356
20,male,0,12.360805126072078
61,female,0,30.09264060419572
20,male,1,17.475788091289623
39,female,0,19.121826705441592
23,female,0,11.886920081762796
19,male,0,11.874174284582258
40,male,1,27.503433625970754
61,female,1,37.424336187219396
19,male,0,12.44525811592052
55,female,1,33.49997999949089
34,female,1,21.473096424834438
52,female,1,29.48261413135753
51,male,1,32.312308867482514
40,female,0,19.5136195250743
47,female,1,29.09961089686587
25,female,0,12.302342560564039
39,male,0,22.82622414687885
61,female,1,33.76082724462216
53,female,1,31.220659149444696
22,female,0,11.372792276778311
30,male,0,16.02444853638863
46,female,1,28.905059914461315
48,female,0,24.87237001936915
64,male,1,38.5687590367209
33,male,0,21.14889001519027
59,female,1,33.3821921744716
47,female,0,22.153615753117244
33,female,1,21.025765967325288
29,male,1,21.690291858013627
34,male,1,22.386754843842233
33,female,0,17.11925392023188
29,male,1,23.96029351785087
25,female,1,16.106988981316768
37,female,1,23.696416844750072
20,male,0,12.957952556400194
33,female,1,22.265681914188026
47,male,0,27.658405820278002
62,male,1,37.5306242124934
40,female,1,26.985984709764125
45,male,1,29.43973671941614
57,female,1,32.989780326128226
22,male,1,19.879135231431402
37,female,1,23.132283470618788
57,female,1,34.57115517211167
61,female,1,35.0073284164309
18,male,0,9.725948371711329
47,female,1,27.228748930730212
38,male,1,26.70561085307168
37,male,0,19.43607359533949
23,male,0,13.289912792425506
39,male,1,25.850442419727436
35,male,0,18.621199796811187
25,female,1,16.74313472249768
56,male,1,35.2072670095439
49,female,1,26.52207842985769
50,female,0,25.8440782524809
33,male,0,17.20506157545023
29,female,0,13.33258256417177
55,female,1,31.055994643249985
51,male,1,32.76917046114225
31,female,1,21.9639007476224
53,male,1,33.36435866818484
50,male,1,32.43688532463542
40,male,1,27.538844562817676
62,female,0,31.741197009272252
19,female,0,8.49642678467611
58,female,1,35.593456719559946
38,female,1,23.666037874746127
19,male,0,11.781059840861138
44,male,1,28.85002510375184
26,female,1,17.554522395124252
18,male,0,11.939568287694662
28,female,1,19.635110773301154
20,male,0,9.81382763584348
40,male,1,27.41915745689592
43,male,0,25.597624616376486
21,male,0,12.685735578645199
35,male,0,18.989174618973653
23,female,0,11.116543978178909
52,female,1,30.438074908747343
39,male,0,20.350976156926688
60,female,1,34.815321352573434
32,male,1,22.810780006976188
39,male,1,27.10016298462514
54,male,1,33.47751094682715
59,male,1,38.510925659443124
29,female,1,18.56329443269893
64,male,1,39.147260947687975
59,female,1,33.75242722353626
55,male,1,33.96133292505124
35,male,1,24.22054015957392
62,female,1,36.20381322932288
52,male,1,33.80290220168302
47,male,1,30.034353658942624
41,female,0,19.00317460241909
59,female,1,35.86963697229547
47,female,1,27.522857744543813
31,male,0,17.253509490813823
23,male,1,18.55514426358718
20,female,0,9.897801243376307
33,female,0,15.088073026985905
24,male,1,19.862052235000434
31,male,0,14.681743487837378
26,female,1,18.979790191239502
32,female,0,17.15636891132919
38,female,0,19.90320042046518
52,female,1,30.695761228569197
19,male,0,11.629408368765727
44,male,1,28.330727093861483
19,male,0,11.568670025925256
52,male,1,33.62915667920858
35,female,1,21.404960444262485
31,male,0,17.365712268889812
37,female,0,18.022801248059036
35,male,1,25.672867320327157
27,male,0,14.55894653811182
42,male,1,28.626157072098586
19,female,0,9.447236515086267
42,male,1,27.87573856254571
50,female,0,25.656079396306552
53,female,0,26.11601241190169
48,male,1,31.103270388792634
31,female,1,21.61110389932333
18,male,1,15.223029268036703
63,female,0,31.77097589980753
33,male,0,19.381348335243
63,female,1,36.96693805256312
20,female,0,11.281183556495176
52,male,1,32.88015791672551
58,male,1,36.671430763226155
23,male,1,19.602714490279304
42,male,0,21.308413743804238
30,female,0,14.593220662389976
51,female,1,30.879067896504445
25,female,1,18.42059757417608
38,female,1,24.243540825213096
51,male,1,33.896643387559145
21,female,1,14.965828658652232
42,male,0,21.7651225223368
32,female,0,16.794687047207443
21,male,1,17.387001367608267
62,male,1,37.16221350922167
29,male,1,23.208417781081316
49,male,1,32.246883068666236
49,male,1,32.15114831130532
45,female,0,24.093276505674353
30,male,0,16.61291296665562
48,female,0,25.413448735616473
31,female,1,20.91851084678886
37,male,0,19.910353158102787
35,female,0,17.493007749496137
46,female,1,28.186584474479325
23,female,0,12.612716223023158
49,male,0,25.14998870127346
46,male,1,28.251531332535492
60,male,0,31.21243840366572
19,male,1,16.432264366286933
40,female,1,25.714432774452792
36,female,1,22.542166349844234
48,female,1,29.417144659597135
22,female,1,17.60313793182678
36,female,0,16.300730919049375
51,female,0,25.36396068738392
27,male,1,22.919466236972916
42,female,0,20.28928072951219
19,female,1,13.68311360655028
28,female,0,14.521061756317602
48,male,1,30.470238086749195
32,female,1,22.075784867353352
26,female,0,15.4750849056284
40,male,1,27.074733180539997
36,female,0,20.73770046824054
26,male,0,14.547063665799163
52,male,1,32.832369235098454
38,female,1,23.040149523210957
26,female,0,12.549876794163247
45,male,1,29.26129727349821
63,female,0,31.913986826959132
24,female,0,10.753929435960924
33,male,1,22.982458319873203
33,male,0,18.00780898438057
50,female,0,25.893544890972215
21,male,0,12.61664460230564
21,female,1,15.61682413939179
56,female,0,28.08325648097842
57,female,1,31.755384791519507
34,female,0,18.60728118644029
54,male,0,28.075061587389328
56,female,1,33.890075869520146
46,male,1,29.774827886887543
53,female,0,25.88854873275702
55,female,1,33.54370351531371
56,male,1,33.80631967402089
54,female,1,30.89092692747635
52,male,1,33.157476181568455
24,male,0,14.187247381618779
44,female,1,27.819500817436534
45,female,1,28.216558813381113
39,female,1,24.430644800895845
31,female,1,20.60446650983031
24,male,1,18.854732402518373
54,female,1,33.417842194132206
39,female,1,23.51794768965964
22,female,1,16.031645801853568
19,female,1,15.26952462039867
44,female,0,23.10997003228435
38,male,1,25.332267265219613
55,female,0,26.529473949089297
32,male,1,21.758556481536907
38,female,0,18.65704495407513
27,female,0,13.754180524178276
40,female,1,24.527819543916138
56,male,1,35.69920183354884
22,female,0,10.93444289928405
18,male,0,11.609502812238967
30,male,1,22.147178248486576
38,female,1,22.31474322231821
43,male,1,27.35015304276447
62,female,1,37.15711314842055
38,female,0,18.063054284687453
35,male,1,25.35194202155016
54,female,1,32.126244124922465
62,female,1,35.0154516387384
49,male,1,32.249645023331894
53,male,1,33.02232565455269
34,male,1,24.15156222251443
52,male,1,32.790145549689306
28,male,0,13.295803353123906
38,male,1,26.673753548446157
43,female,0,22.267181401798865
21,male,0,12.005930158004077
51,male,0,28.14236016569726
35,female,1,21.62824701431806
57,female,1,32.6486387266587
52,male,1,33.23961172464627
58,male,1,35.30385654973774
46,female,1,27.870821615530232
46,male,1,29.060987100174952
55,male,1,33.215419919060835
59,female,1,34.707710362735575
38,male,1,26.217044850786355
59,female,1,34.519205419153366
30,male,0,16.709381944635073
58,female,1,33.29640808825921
34,female,0,15.918816480109138
26,female,0,11.879601653249619
58,male,1,35.39612415951386
18,female,0,10.021282393311186
19,male,0,11.731001608371606
46,female,1,28.3602504564119
50,female,1,28.74429004020427
27,female,0,13.685715054497496
57,male,1,35.83706734075258
38,male,0,22.585864066410448
45,female,0,22.481217756573887
28,male,0,15.606211239802462
51,male,0,26.733605221293434
25,male,0,14.559744380995081
39,female,0,19.305100139553698
25,male,1,20.622453573451764
32,female,1,21.90199723235212
34,female,1,21.004922901401116
40,female,0,19.977807972889753
41,male,1,29.947479996710054
62,female,1,34.53420188812737
36,male,0,19.813235846052553
22,male,0,13.752499065858657
49,female,0,24.262402154397414
61,female,1,35.17798083508281
18,female,0,8.530397108730575
40,male,1,25.936123747484846
54,male,1,33.83094916857429
25,female,0,13.526024403448993
30,female,1,18.728168946964157
25,male,0,14.766697679883913
40,male,1,28.078996556702336
60,female,0,29.979346606928903
18,male,1,15.578770122779613
62,male,1,38.674335121076865
41,male,0,21.59972081876919
52,male,1,33.421899538914104
41,male,0,22.33346283486212
34,male,1,24.062642403205743
22,female,1,17.67653272226714
37,male,0,21.65618704423024
38,female,0,20.481534997128392
57,female,1,32.68204325745013
48,male,1,29.978255820879472
63,female,1,36.966742900845674
53,female,1,31.824023248411613
28,female,1,17.02354018185117
32,male,1,23.337632265990766
36,female,0,20.04731246298986
24,male,1,20.8970533432698
45,female,1,26.800302193685138
60,female,1,35.711029720890664
22,female,0,10.11097028907746
22,female,0,10.904100922841597
47,male,0,24.679767526005797
49,female,0,23.330984251442096
25,female,1,18.383291470728253
27,male,0,15.786493946811005
55,male,1,34.944111390624585
64,male,1,39.63303429030559
49,female,1,29.697251294080413
45,male,1,28.462374614730702
34,male,1,24.210391226414085
48,male,1,30.78213126183988
25,male,0,14.308596918657386
57,male,1,34.55635531082932
42,male,0,21.493794814790455
26,female,0,12.43276462706713
19,male,1,17.045359516441795
32,female,1,20.930596705707565
20,male,0,13.78317138421036
53,male,1,33.43447606986794
21,male,0,12.694912372667583
31,female,0,15.51662067440606
58,male,1,34.93735293950394
58,male,0,30.97853907559299
42,male,0,21.93165700344361
27,male,0,15.431511788883023
38,female,1,22.240064623214543
53,female,1,31.430537049694763
29,female,1,19.64804786921011
44,female,1,27.22011919549943
57,female,1,32.065459531019584
19,male,0,11.98071852942699
30,male,1,22.659018118399697
49,male,1,30.541833008999436
48,female,1,29.98536417525862
33,male,0,18.68869388821089
49,female,0,24.439782814113773
49,male,1,32.06786222602403
51,female,0,27.121457592854025
28,male,0,15.859211111145823
27,male,0,15.006002142843576
32,male,1,25.08064061246628
34,male,1,23.827088211501987
57,female,1,33.86665320273209
35,male,0,19.3266586747527
26,male,0,13.392942513858296
42,male,0,22.692476213577788
57,female,0,29.611176302373767
31,male,1,21.690184361395307
42,male,1,29.31829611544752
39,male,0,22.263643430661517
47,male,0,24.495726340407625
37,male,0,19.295587807461292
38,female,1,22.767805219334768
61,female,1,35.09133171407973
49,female,0,23.410401149652373
63,male,1,39.71981437909695
38,female,1,22.816442985442947
52,male,1,32.1082909838454
49,male,1,33.01884880407439
47,male,1,30.23656715466839
56,male,0,30.421468421364793
29,female,0,14.964514981884724
58,female,1,32.54556614343414
64,female,1,37.80277844730602
35,male,0,20.113281022176327
38,female,0,19.652509733397405
30,female,0,14.32132381331903
38,male,0,21.2869510323844
25,female,1,17.32706086779468
63,male,1,38.593137662744525
57,female,0,27.722780922932046
63,female,1,36.30975550660163
24,female,0,12.976901732424443
40,male,1,25.07402821714065
61,female,1,35.1340442147807
49,female,1,30.138758965805344
28,female,0,12.912141578467931
39,female,1,24.900353179246014
39,male,0,21.96903546567197
60,male,1,36.84684617422132
42,female,1,26.301247786742632
39,female,0,21.12864388467314
45,female,1,26.827638593987814
46,male,1,28.61216344627776
30,female,0,14.57552006734219
35,female,0,16.5055005864742
19,male,0,11.885024373845788
46,male,0,24.544491453760994
38,male,0,21.613111952279706
32,female,1,21.291184448471643
44,male,1,28.314792438308256
48,male,1,30.077404886379604
32,female,0,14.606944387805193
40,male,1,28.051399644254982
41,female,1,26.02445247600138
61,female,1,35.089195930982456
30,male,0,17.606256340567846
39,female,0,18.395635220642223
60,male,1,36.125142450556154
54,male,1,33.02524272049408
50,male,0,27.27660387067592
20,female,1,14.395358684684476
36,male,1,23.545929249392923
40,female,0,20.091326066827833
46,female,0,23.573025885778588
47,female,1,28.3640557328695
56,male,0,31.139748974115214
61,female,1,36.30279262452585
64,female,0,33.11867851319431
42,male,0,23.78377756094184
54,male,1,34.23586516101125
64,female,1,35.75614529689751
25,female,0,12.153869045278284
59,male,1,35.98758471254031
33,female,0,15.611501532626564
25,female,0,11.925189921508146
18,female,0,7.535551725030779
61,female,1,36.38394312092873
22,male,1,16.94108718198872
20,female,0,10.81327693954771
18,male,0,12.326741754331675
21,female,0,9.733846837572004
57,male,1,34.945495934152554
52,female,1,31.498544031660128
49,male,0,26.063511474685473
59,female,1,33.70019924256449
51,male,1,32.940957779522975
60,female,1,34.25937589591119
42,female,1,28.137747342803166
27,male,1,21.061712066810436
38,male,1,26.669307729456335
63,male,1,38.410210969444776
56,male,1,36.86298108931093
44,male,0,23.257366123543306
44,female,1,27.760664245446833
19,male,1,15.161801163945146
58,male,1,38.29361918524643
30,female,0,15.81990116131547
26,male,1,19.060125976259044
53,male,1,34.025713997478086
39,male,1,27.562747571752464
59,female,1,33.60596750878972
43,male,1,28.039681563208326
29,female,1,18.50649618037658
34,female,0,17.47883921800819
31,male,0,17.682146342531667
31,female,0,15.531410898051059
51,male,1,31.694471122227426
37,male,0,20.29308998675086
28,male,1,20.284277586353465
33,male,1,23.984696683572018
48,male,1,29.947130984142195
23,female,0,10.7010562564267
36,female,1,23.815310372098697
54,female,1,31.560108926653502
21,female,0,12.260911736702695
64,male,1,39.19606767510362
21,male,0,10.686754933776822
37,female,0,17.175686899621734
27,male,0,14.909708591619715
41,female,0,21.242693744049394
52,female,0,26.64114803440329
43,female,0,21.01635783156618
54,female,1,33.232369837739896
55,male,1,34.82873120704372
38,male,1,25.680867477186077
57,female,1,34.673101454546206
56,female,0,27.19259331349738
38,female,0,19.555118846730608
27,female,0,14.157173775803686
55,female,0,28.11843550620006
63,male,1,38.344417212738485
21,female,0,11.370947304015392
62,female,1,37.841582413831176
37,male,1,25.344706263267383
34,male,1,24.067506863609054
24,male,0,14.925120420366396
21,male,0,12.23430672417298
46,male,0,24.706997775877003
31,male,1,21.33989307586931
20,male,0,10.275852210021966
41,male,1,26.36518193975053
54,male,1,34.86273114959869
33,female,0,15.472288443964255
21,male,1,17.98647650834895
41,female,0,21.98533448371156
51,female,1,30.658652430940403
47,female,0,22.617612621062033
35,female,0,17.367708015453836
36,female,1,23.379826328039243
48,female,1,29.384974241626384
36,female,1,23.117058328157686
63,female,1,37.13167086963485
36,male,1,25.999596672920028
39,female,1,24.02017634676821
41,female,1,26.90473780926152
62,female,1,36.329612864443945
29,female,0,12.274653323986893
47,male,1,30.312145031373642
55,female,1,32.3264558581471
48,male,1,32.080141970107704
53,male,0,27.918736158242712
36,female,0,18.14916235185828
62,female,1,34.58087337723279
53,male,1,32.66977533987193
47,female,0,24.296979992550074
50,female,0,23.778649472908338
35,male,1,25.465952506369227
45,male,1,30.639961145949
64,female,0,33.24137029822441
28,female,1,20.545320464402437
62,female,1,36.775182787510914
50,male,1,32.42545683655139
34,female,0,17.619631962940886
23,male,0,13.571285569526509
21,male,1,17.126403951231985
37,female,0,19.270107779047454
64,male,1,39.44906806878712
44,female,0,22.88030802622397
32,female,0,15.791401885924897
23,male,0,13.379428837006108
64,female,1,37.21149203463192
31,male,1,22.373352484730663
28,male,0,18.841823560917177
56,female,1,34.93445261537123
26,female,1,18.00429337315448
43,female,0,21.369120836385505
33,female,1,21.946028609662832
22,male,1,17.57056274063385
27,male,0,15.053718641242554
20,male,1,17.042903926728197
30,female,1,19.62861764237693
60,male,1,37.1837676793273
47,male,1,30.870091160428096
62,female,0,27.81771875146482
23,female,1,14.57360743014212
34,female,0,16.15229414500308
62,male,0,33.27966880169548
36,female,0,17.229296338401994
59,male,1,38.81010087901499
52,male,1,33.894626948421944
63,male,1,40.45828085319836
43,male,0,24.400174746593496
22,male,0,11.416168173220163
46,female,1,26.834419112460097
54,male,1,33.48859881842816
37,female,1,22.304006240749686
38,male,1,27.08123159424277
27,male,1,20.341492271819074
22,female,0,11.205088430909564
53,male,1,34.87656241371725
23,male,0,15.426720891510746
43,female,0,21.22861254212781
21,female,0,9.135422214500483
56,male,1,33.811738182513196
56,male,1,36.14940654948646
52,male,1,33.26560446332827
18,female,0,8.10996472878002
41,male,0,23.207950898616392
53,female,0,25.423773692886773
23,female,0,9.72761321599992
58,male,0,28.992277434864455
63,female,0,30.05403448867944
61,male,0,33.657316083999085
48,male,0,25.797439215296485
37,female,1,23.46620000042794
41,female,0,20.686969099122873
42,female,1,24.989513803795372
53,female,1,31.02033242689506
38,female,1,23.616582129666998
47,female,1,27.56902556455671
41,male,1,27.01416176469857
61,male,1,37.37834487723187
59,male,0,31.252134021574
47,female,0,23.93318669538034
39,female,0,19.014370323093782
45,female,1,29.04484523052932
24,male,1,17.96725900426424
52,male,1,32.469713932211995
45,female,0,22.894005495061847
31,female,0,16.11760884320939
27,female,1,17.293848588129194
33,female,0,16.39726597655164
33,male,0,19.299533582505212
48,male,0,24.397408701924913
59,male,1,36.41218619134523
42,female,1,24.513074525155478
30,male,1,21.187063081294326
23,female,1,16.585564559012806
61,female,1,35.28266817041505
26,female,1,16.859392101980234
62,male,0,34.221404026387184
53,male,0,28.16634231197825
60,female,1,35.54988950274202
37,male,0,22.00176345401095
35,female,1,21.8235821350314
60,female,0,30.615610132233012
38,female,1,24.415163940451563
21,male,1,16.110452801453004
50,male,1,33.20723628889485
44,female,1,27.100939204644863
24,male,0,13.467164401912953
23,male,1,16.880376776732565
32,male,0,16.725720534920388
35,male,1,24.391482378701863
49,female,1,28.16214112839932
28,male,0,16.63274651919654
37,female,0,18.120976844250396
41,female,0,18.938586828703453
32,male,1,22.337051910552248
24,female,0,10.937109793096939
38,female,1,22.775865135494694
59,male,1,34.2848592291503
43,female,0,21.599509855479713
61,female,1,34.546165141921904
31,male,0,19.376619644582846
54,male,1,34.9925754636965
38,male,1,27.6314773351248
35,male,0,20.215556055666116
22,male,1,17.41536724959292
20,female,0,10.324082746467077
40,female,0,19.69724245622919
43,male,1,28.84062842089205
54,male,1,34.891274343429
41,female,1,26.097468116659137
36,male,1,25.008342529107694
42,male,0,23.06582906328266
38,female,0,19.219600743983904
29,female,0,15.605842296600127
58,female,1,33.51033512710683
50,male,0,26.741282866823205
21,female,0,9.99252895195116
59,male,0,31.637299568109544
24,female,0,12.636687128942855
39,male,0,21.799653657244452
50,male,1,31.942324668812788
34,male,1,25.072772255488232
41,female,0,19.705782426037434
51,female,0,24.0001958355199
45,female,0,22.821551880346455
60,male,0,31.959740175045884
58,female,1,33.83287403634029
56,female,1,31.680537857985378
39,male,1,26.698602159840053
34,male,0,20.79507365662756
51,female,1,29.168457628191856
23,female,1,16.342898601784864
63,female,1,36.57549281102554
23,male,1,18.056065898304418
51,female,1,30.66440354411484
18,male,0,10.552970071694087
27,male,1,20.653592990511324
38,female,0,18.745107491112737
22,female,1,15.462174410460891
19,male,1,16.42292339902263
39,male,1,26.9812612129458
19,female,1,12.942536004309384
27,female,1,19.19390177422633
51,female,0,24.77425226691254
33,male,1,24.118423050716768
56,male,1,34.330216122634376
39,female,1,25.213330208246227
29,male,1,21.45104885183995
41,male,1,26.570583926540657
64,female,1,36.56122011320522
57,male,1,36.69366719719237
55,female,1,32.551828364645566
27,female,1,18.04196510964773
52,male,1,34.1405368626974
49,male,1,32.355166573781354
24,female,1,16.15977457712737
38,male,1,25.79551076633357
